Employee,OrganizationalUnit,OrganizationalUnitDescription,Position,PositionDescription,EmployeeSubGroupDescription,Date,DayOfWeek,PT63DailyWorkSchedule,PT63DailyWorkScheduleDescription,StartTime,EndTime,PT63DailyWorkingHrs,DefaultCounterColumn,MaterializedViewLatestUpdateDate,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,01/08/2021 00:00,Sunday,DKCI,DOM WKEND CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,02/08/2021 00:00,Monday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,03/08/2021 00:00,Tuesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,04/08/2021 00:00,Wednesday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,05/08/2021 00:00,Thursday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,06/08/2021 00:00,Friday,DDVR,DOM WKDAY VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,07/08/2021 00:00,Saturday,DKVR,DOM WKEND VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,08/08/2021 00:00,Sunday,DKVR,DOM WKEND VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,09/08/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,10/08/2021 00:00,Tuesday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,11/08/2021 00:00,Wednesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,12/08/2021 00:00,Thursday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,13/08/2021 00:00,Friday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,14/08/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,15/08/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,16/08/2021 00:00,Monday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,17/08/2021 00:00,Tuesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,18/08/2021 00:00,Wednesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,19/08/2021 00:00,Thursday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,20/08/2021 00:00,Friday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,21/08/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,22/08/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,23/08/2021 00:00,Monday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,24/08/2021 00:00,Tuesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,25/08/2021 00:00,Wednesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,26/08/2021 00:00,Thursday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,27/08/2021 00:00,Friday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,28/08/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,29/08/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,30/08/2021 00:00,Monday,DDCI,DOM WKDAY CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,31/08/2021 00:00,Tuesday,DDCI,DOM WKDAY CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,01/09/2021 00:00,Wednesday,DDCI,DOM WKDAY CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,02/09/2021 00:00,Thursday,DDCI,DOM WKDAY CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,03/09/2021 00:00,Friday,DDCI,DOM WKDAY CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,04/09/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,05/09/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,06/09/2021 00:00,Monday,DDVR,DOM WKDAY VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,07/09/2021 00:00,Tuesday,DDVR,DOM WKDAY VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,08/09/2021 00:00,Wednesday,DDVR,DOM WKDAY VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,09/09/2021 00:00,Thursday,DDVR,DOM WKDAY VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,10/09/2021 00:00,Friday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,11/09/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,12/09/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,13/09/2021 00:00,Monday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,14/09/2021 00:00,Tuesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,15/09/2021 00:00,Wednesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,16/09/2021 00:00,Thursday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,17/09/2021 00:00,Friday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,18/09/2021 00:00,Saturday,DKCI,DOM WKEND CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,19/09/2021 00:00,Sunday,DKCI,DOM WKEND CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,20/09/2021 00:00,Monday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,21/09/2021 00:00,Tuesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,22/09/2021 00:00,Wednesday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,23/09/2021 00:00,Thursday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,24/09/2021 00:00,Friday,DDVR,DOM WKDAY VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,25/09/2021 00:00,Saturday,DKVR,DOM WKEND VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,26/09/2021 00:00,Sunday,DKVR,DOM WKEND VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,27/09/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,28/09/2021 00:00,Tuesday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,29/09/2021 00:00,Wednesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,30/09/2021 00:00,Thursday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,01/10/2021 00:00,Friday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,02/10/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,03/10/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,04/10/2021 00:00,Monday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,05/10/2021 00:00,Tuesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,06/10/2021 00:00,Wednesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,07/10/2021 00:00,Thursday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,08/10/2021 00:00,Friday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,09/10/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,10/10/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,11/10/2021 00:00,Monday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,12/10/2021 00:00,Tuesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,13/10/2021 00:00,Wednesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,14/10/2021 00:00,Thursday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,15/10/2021 00:00,Friday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,16/10/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,17/10/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,18/10/2021 00:00,Monday,DDCI,DOM WKDAY CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,19/10/2021 00:00,Tuesday,DDCI,DOM WKDAY CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,20/10/2021 00:00,Wednesday,DDCI,DOM WKDAY CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,21/10/2021 00:00,Thursday,DDCI,DOM WKDAY CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,22/10/2021 00:00,Friday,DDCI,DOM WKDAY CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,23/10/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,24/10/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,25/10/2021 00:00,Monday,DDVR,DOM WKDAY VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,26/10/2021 00:00,Tuesday,DDVR,DOM WKDAY VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,27/10/2021 00:00,Wednesday,DDVR,DOM WKDAY VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,28/10/2021 00:00,Thursday,DDVR,DOM WKDAY VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,29/10/2021 00:00,Friday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,30/10/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,31/10/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,01/11/2021 00:00,Monday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,02/11/2021 00:00,Tuesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,03/11/2021 00:00,Wednesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,04/11/2021 00:00,Thursday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,05/11/2021 00:00,Friday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,06/11/2021 00:00,Saturday,DKCI,DOM WKEND CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,07/11/2021 00:00,Sunday,DKCI,DOM WKEND CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,08/11/2021 00:00,Monday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,09/11/2021 00:00,Tuesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,10/11/2021 00:00,Wednesday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,11/11/2021 00:00,Thursday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,12/11/2021 00:00,Friday,DDVR,DOM WKDAY VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,13/11/2021 00:00,Saturday,DKVR,DOM WKEND VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,14/11/2021 00:00,Sunday,DKVR,DOM WKEND VAR,140000,210000,6.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,15/11/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,16/11/2021 00:00,Tuesday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,17/11/2021 00:00,Wednesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,18/11/2021 00:00,Thursday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,19/11/2021 00:00,Friday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,20/11/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,21/11/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,22/11/2021 00:00,Monday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,23/11/2021 00:00,Tuesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,24/11/2021 00:00,Wednesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,25/11/2021 00:00,Thursday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,26/11/2021 00:00,Friday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,27/11/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,28/11/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,29/11/2021 00:00,Monday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,30/11/2021 00:00,Tuesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,01/12/2021 00:00,Wednesday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,02/12/2021 00:00,Thursday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,03/12/2021 00:00,Friday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,04/12/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,05/12/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,06/12/2021 00:00,Monday,DDCI,DOM WKDAY CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
2230124,50047276,CO NO Staffs R&M 1,02401975,Distribution Operative,DOM Ann Hrs L1 Hr BH,07/12/2021 00:00,Tuesday,DDCI,DOM WKDAY CI,070000,160000,8.5,1,28/10/2022 05:30,,,,
